Matric_Aggregate_Group,FTEN,Matric_Status_Code,Age_Group,Race,Gender,Home_Language,Employment,Magisterial_District,Region,Class
11,1,0,5,1,1,1,0,208,6,1
6,0,1,4,0,0,18,2,206,4,1
7,0,0,5,0,0,15,0,230,3,1
0,0,0,1,0,1,14,2,143,4,1
11,1,0,4,1,1,2,0,244,6,1
11,1,0,5,0,1,10,0,204,4,1
11,1,0,5,0,1,20,0,77,1,1
0,0,0,1,5,1,2,2,173,1,1
12,1,3,3,0,1,15,0,55,3,1
12,1,4,6,0,0,14,0,13,1,1
1,1,1,5,1,0,1,0,59,6,1
8,0,0,4,0,1,10,2,237,1,1
0,1,0,3,1,0,2,0,120,6,1
7,1,0,2,0,1,11,2,117,4,1
10,0,0,5,0,1,10,0,189,4,1
0,1,0,5,0,0,14,2,177,1,1
0,1,1,3,0,1,6,2,193,1,1
1,0,4,1,0,1,2,0,219,5,1
13,1,0,5,0,0,8,0,220,1,1
3,1,4,8,1,1,1,0,93,6,1
6,1,1,5,0,0,10,2,80,1,1
6,0,4,3,0,1,2,2,176,1,1
11,1,0,5,5,1,2,0,144,4,1
0,1,0,5,1,1,2,0,30,6,1
4,0,2,5,0,0,10,2,57,1,1
6,0,1,6,0,1,10,2,238,4,1
5,0,1,6,0,0,20,2,111,4,1
6,0,7,6,0,0,18,2,195,1,1
6,0,1,2,0,0,10,2,77,1,1
10,0,0,2,0,0,15,2,91,1,1
10,1,0,2,5,1,2,0,192,6,1
11,1,0,4,2,1,2,2,73,2,1
0,1,0,5,0,1,8,0,146,2,1
6,0,4,5,0,1,16,0,199,6,1
10,0,0,5,0,1,14,0,228,3,1
5,0,1,2,0,0,8,2,2,1,1
13,1,0,4,0,0,18,0,80,1,1
6,0,2,5,0,0,8,2,238,4,1
7,1,0,4,0,1,8,0,43,2,1
0,0,0,2,0,1,8,2,169,2,1
10,1,0,4,0,0,8,0,43,2,1
11,0,0,2,5,1,2,0,168,0,1
0,0,0,2,5,0,2,2,77,1,1
0,0,0,1,5,0,2,0,166,2,1
4,1,1,3,0,0,10,0,204,4,1
0,1,0,3,0,1,7,1,245,0,1
6,0,0,2,0,0,14,0,77,1,1
3,0,2,4,0,0,10,0,143,4,1
0,1,0,6,5,1,2,0,173,1,1
5,1,2,5,0,1,8,0,136,2,1
11,1,0,5,1,0,2,0,93,6,1
0,0,0,1,5,0,2,2,2,1,1
0,1,0,1,5,1,1,2,112,6,1
12,1,0,4,0,1,11,0,59,6,1
8,1,0,4,0,1,18,0,77,1,1
0,1,3,5,0,1,2,0,59,6,1
1,1,3,6,0,1,8,0,77,1,1
0,0,1,5,0,0,20,2,111,4,1
11,1,0,5,0,0,8,2,95,4,1
11,1,4,7,2,1,2,0,129,6,1
0,1,0,5,0,0,18,0,80,1,1
8,1,0,5,0,1,18,0,237,1,1
2,0,1,4,0,1,17,0,46,4,1
0,1,0,6,0,1,18,2,77,1,1
8,1,1,6,0,1,15,0,94,3,1
1,1,7,6,0,1,8,0,77,1,1
0,0,1,1,0,1,20,2,164,4,0
3,1,4,7,0,1,8,0,210,0,0
10,1,0,5,0,1,20,0,182,3,0
0,1,0,2,0,1,15,2,55,3,0
7,1,1,2,1,1,2,0,59,6,0
0,1,1,6,0,1,10,2,108,4,0
12,1,0,4,0,1,11,0,173,1,0
1,1,3,5,0,0,2,0,19,1,0
0,1,1,5,0,0,8,2,169,2,0
11,1,0,3,0,1,10,2,164,4,0
10,1,0,4,0,1,15,0,182,3,0
7,1,0,5,0,1,20,0,66,4,0
13,0,4,7,0,0,8,0,163,2,0
12,1,0,5,0,0,18,2,138,4,0
2,1,1,6,0,1,14,2,236,3,0
11,1,0,5,0,0,10,0,164,4,0
0,1,1,5,0,0,8,0,73,2,0
2,1,0,6,0,1,15,0,2,1,0
5,1,1,3,0,1,18,2,111,4,0
12,1,0,4,0,1,10,2,139,4,0
11,1,0,4,0,0,8,2,235,2,0
0,1,0,6,0,0,8,0,7,2,0
9,1,4,8,0,1,10,0,10,4,0
0,1,1,4,0,1,14,0,189,4,0
2,0,1,6,0,1,8,0,80,1,0
13,1,4,6,5,0,2,0,77,1,0
13,1,4,7,5,0,1,0,129,6,0
1,0,3,6,0,1,2,0,220,1,0
5,1,7,7,0,1,8,0,105,2,0
0,1,0,6,1,1,2,0,120,6,0
4,0,2,6,0,1,6,0,117,4,0
7,0,0,2,0,1,15,2,202,3,0
11,0,0,4,0,1,20,2,77,1,0
2,0,1,2,0,1,18,2,232,4,0
11,1,0,4,0,0,8,0,105,2,0
1,0,4,3,0,1,2,1,181,1,0
7,0,1,2,0,0,10,2,198,0,0
12,1,0,5,0,1,10,0,123,4,0
0,1,0,6,0,0,10,0,173,1,0
3,1,1,5,0,1,10,2,193,1,0
4,0,1,2,0,0,8,2,76,2,0
9,1,0,5,0,1,10,0,57,1,0
11,1,0,4,0,1,8,2,163,2,0
6,1,1,5,0,1,8,0,8,4,0
9,1,0,5,0,0,8,0,176,1,0
0,1,3,6,1,0,3,0,219,5,0
11,1,0,5,0,1,8,0,49,4,0
0,1,1,6,0,1,20,0,80,1,0
1,1,3,5,0,1,3,0,12,6,0
0,1,0,6,0,1,7,0,238,4,0
0,0,1,4,0,1,10,2,58,4,0
4,0,1,5,0,1,17,2,9,4,0
11,1,0,6,0,1,7,0,213,0,0
5,0,1,3,0,0,15,2,183,1,0
5,1,1,4,0,0,18,0,173,1,0
11,1,0,3,0,0,8,2,43,2,0
11,0,0,5,0,1,15,2,182,3,0
10,0,0,5,0,1,14,0,222,1,0
11,1,0,4,1,1,2,0,93,6,0
0,1,3,6,0,0,20,0,176,1,0
12,0,0,4,0,1,8,0,77,1,0
11,1,0,4,2,1,2,0,12,6,0
0,1,0,5,0,1,8,0,193,1,0
11,1,0,4,0,1,10,2,80,1,0
1,1,7,7,0,1,15,0,81,3,0
0,0,0,4,0,1,2,2,84,3,0
7,1,1,4,0,1,8,0,222,1,0
13,1,0,4,0,1,20,2,19,1,0
6,0,1,5,0,0,2,2,135,2,0
8,0,0,2,0,1,8,2,95,4,0
5,1,1,5,0,1,10,2,189,4,0
13,1,0,5,0,1,18,2,176,1,0
10,1,0,3,1,0,0,2,24,6,0
7,1,1,3,0,0,8,2,43,2,0
10,1,0,3,1,1,2,2,56,6,0
0,1,0,5,0,1,10,2,164,4,0
0,1,0,1,5,1,1,1,195,1,0
0,1,0,4,5,1,2,2,200,0,0
0,1,2,5,0,0,6,2,173,1,0
12,1,0,3,0,1,14,0,113,3,0
5,0,0,1,0,1,8,0,2,1,0
7,1,1,5,0,0,10,0,242,1,0
10,1,4,7,0,1,10,0,176,1,0
9,1,0,5,0,0,14,0,236,3,0
8,1,0,4,0,1,10,0,188,4,0
0,1,0,4,0,1,10,2,77,1,0
8,1,1,5,0,0,10,2,61,4,0
12,1,0,4,0,0,15,2,202,3,0
0,0,3,6,1,1,1,0,12,6,0
10,1,0,6,0,1,18,0,77,1,0
0,1,3,7,0,1,3,0,12,6,0
12,1,0,6,0,1,10,0,108,4,0
11,1,0,4,0,0,18,0,176,1,0
10,1,0,4,0,0,8,0,105,2,0
8,1,0,5,0,1,20,2,58,4,0
9,0,0,2,0,1,11,2,173,1,0
10,1,0,6,0,1,8,0,196,4,0
6,1,1,5,0,0,6,2,117,4,0
0,0,2,6,0,1,20,0,144,4,0
7,0,0,4,0,1,10,2,202,3,0
9,1,0,3,0,1,17,2,154,4,0
5,1,1,3,0,1,10,2,195,1,0
7,1,0,5,0,0,2,0,19,1,0
0,1,3,6,1,1,0,0,221,6,0
11,1,0,4,0,0,8,2,145,2,0
11,1,0,4,0,1,8,0,163,2,0
12,1,0,2,0,1,20,2,179,4,0
12,1,0,4,5,1,1,2,12,6,0
12,1,0,4,5,1,1,2,12,6,0
0,0,0,2,5,1,1,0,60,3,0
2,1,0,6,0,1,2,0,173,1,0
0,0,0,4,0,0,8,2,239,4,0
1,1,3,6,0,1,3,0,181,1,0
8,1,0,4,0,1,8,0,43,2,0
7,1,0,6,2,1,2,0,176,1,0
7,0,1,2,5,1,1,0,182,3,0
11,1,0,5,0,1,10,0,176,1,0
6,1,1,3,0,1,20,2,118,4,0
1,1,7,7,0,1,14,0,2,1,0
10,0,0,6,0,1,8,0,127,2,0
13,1,0,3,5,1,2,2,119,4,0
7,1,7,7,0,0,7,0,158,6,0
12,1,0,4,2,1,2,0,34,2,0
9,0,4,6,0,1,14,0,159,1,0
9,1,0,5,0,1,10,2,186,4,0
4,0,2,5,0,1,6,2,117,4,0
7,1,1,5,0,0,8,0,163,2,0
1,1,0,2,0,0,15,2,55,3,0
7,1,0,7,0,1,8,0,105,2,0
8,0,0,4,0,1,8,2,146,2,0
11,1,0,4,0,1,18,0,5,4,0
8,1,3,4,0,0,20,2,232,4,0
7,0,0,4,0,1,7,0,120,6,0
4,0,1,6,0,1,14,0,80,1,0
4,1,0,6,0,1,6,0,148,1,0
0,0,1,2,0,1,10,2,186,4,0
0,0,2,4,0,1,8,2,209,2,0
11,1,0,5,2,1,2,0,73,2,0
7,1,0,1,0,0,14,0,61,4,0
13,1,0,4,5,0,0,1,158,6,0
0,1,0,5,0,0,18,2,206,4,0
0,1,0,4,1,1,2,2,30,6,0
6,0,1,3,0,1,7,2,17,2,0
6,0,1,2,0,0,10,2,219,5,0
2,1,2,6,0,1,8,2,146,2,0
0,0,2,4,0,0,7,2,43,2,0
7,1,0,4,0,1,10,0,204,4,0
0,0,1,2,0,1,8,2,51,2,0
6,1,1,4,0,0,8,2,77,1,0
0,0,0,2,1,1,2,0,181,1,0
0,1,0,5,0,1,18,0,232,4,0
11,1,0,4,0,1,8,0,213,0,0
0,1,1,5,0,1,18,0,173,1,0
11,1,0,5,0,1,7,0,2,1,0
9,1,1,6,0,0,14,0,66,4,0
4,0,1,5,0,1,7,0,130,2,0
3,0,1,4,0,1,8,2,85,2,0
8,0,0,2,0,0,8,2,14,2,0
11,1,0,4,0,1,18,2,111,4,0
7,0,1,1,0,0,8,0,220,1,0
12,1,4,6,0,1,2,0,77,1,0
0,0,0,1,0,1,20,2,13,1,0
8,0,4,7,0,1,14,0,173,1,0
1,0,6,4,0,0,2,0,93,6,0
10,1,4,6,0,0,10,0,176,1,0
11,1,0,3,0,1,7,0,107,0,0
0,1,1,5,0,0,8,0,43,2,0
6,1,0,5,0,1,15,2,55,3,0
6,1,0,4,0,0,7,0,45,0,0
11,1,0,5,0,0,8,2,105,2,0
3,1,2,4,0,1,10,0,77,1,0
8,1,0,5,0,0,7,0,59,6,0
0,0,0,2,5,0,2,2,173,1,0
0,1,1,4,0,1,14,2,186,4,0
3,1,7,6,0,1,8,0,212,2,0
8,1,7,7,1,1,0,0,60,3,0
9,1,0,5,1,1,0,0,176,1,0
0,0,0,5,0,0,20,2,114,4,0
4,1,0,6,0,1,14,0,80,1,0
11,0,0,2,5,0,0,0,23,1,0
9,1,0,5,0,1,7,0,120,6,0
11,1,0,3,5,1,0,2,173,1,0
13,1,4,7,2,1,2,0,73,2,0
0,0,1,6,0,1,8,0,176,1,0
10,1,0,4,0,0,8,0,103,2,0
12,1,0,5,1,1,2,0,244,6,0
9,1,0,4,0,0,20,0,80,1,0
9,1,1,5,0,0,18,0,173,1,0
5,0,1,6,0,1,7,2,43,2,0
5,1,1,4,0,1,10,0,183,1,0
9,1,0,3,2,1,2,0,66,4,0
12,0,0,5,0,1,11,0,114,4,0
12,1,0,5,2,1,2,2,43,2,0
12,1,0,4,2,0,2,0,34,2,0
12,1,0,5,0,0,8,0,29,2,0
1,1,6,7,0,1,2,0,173,1,0
2,1,1,6,0,0,8,0,242,1,0
0,1,1,6,0,1,7,0,77,1,0
9,1,0,6,0,1,10,0,244,6,0
10,1,4,7,0,0,8,0,85,2,0
0,0,3,7,0,1,17,0,176,1,0
10,1,0,4,0,0,17,2,239,4,0
11,1,0,6,0,1,18,0,232,4,0
5,0,1,4,0,0,7,2,93,6,0
5,0,1,3,0,1,7,2,107,0,0
9,0,0,5,0,1,18,0,77,1,0
11,1,0,4,0,1,18,0,206,4,0
11,1,0,3,0,0,18,2,232,4,0
12,1,0,5,0,1,7,0,176,1,0
7,1,1,5,0,1,10,0,176,1,0
9,1,0,5,0,1,14,0,220,1,0
11,0,0,1,0,0,6,2,238,4,0
12,1,4,6,1,0,2,0,120,6,0
12,1,0,3,0,0,8,0,19,1,0
9,0,0,6,0,1,7,0,66,4,0
0,1,3,7,0,1,14,0,237,1,0
11,1,0,4,0,0,15,0,13,1,0
8,1,0,5,0,0,18,2,194,4,0
10,1,0,2,0,1,20,2,77,1,0
6,1,7,7,0,1,7,0,120,6,0
5,0,1,5,0,0,7,2,133,0,0
9,1,0,5,0,0,10,0,143,4,0
6,1,7,7,0,0,7,0,170,0,0
4,0,1,3,0,0,15,2,202,3,0
10,1,3,5,0,0,18,2,232,4,0
5,0,1,3,0,1,8,2,91,1,0
2,1,2,5,0,1,7,2,48,0,0
5,1,2,5,0,0,8,0,66,4,0
0,1,0,5,0,1,17,0,238,4,0
0,1,0,4,5,1,1,0,18,3,0
6,0,1,5,0,1,18,0,66,4,0
0,1,3,6,0,1,2,0,219,5,0
7,1,1,2,0,0,14,2,77,1,0
10,1,4,7,0,1,2,0,181,1,0
6,1,1,3,0,1,7,0,213,0,0
7,1,0,6,0,0,8,2,119,4,0
5,1,1,6,0,1,7,2,45,0,0
0,1,3,7,0,0,14,0,77,1,0
5,0,2,5,0,1,8,0,212,2,0
8,1,7,7,0,1,8,0,166,2,0
12,1,0,5,0,0,7,0,176,1,0
8,1,0,4,2,1,2,2,34,2,0
0,0,0,3,0,0,2,0,108,4,0
0,0,0,2,0,1,15,2,80,1,0
0,1,0,4,0,1,14,0,19,1,0
5,0,1,4,0,1,10,0,139,4,0
0,1,3,6,0,1,13,2,219,5,0
7,1,1,5,0,1,8,0,136,2,0
10,1,0,5,0,1,17,2,154,4,0
9,1,0,3,0,0,8,2,212,2,0
3,0,2,3,0,1,8,0,43,2,0
0,0,6,7,0,1,16,0,173,1,0
2,0,2,5,0,1,7,2,59,6,0
7,1,0,5,0,1,8,0,166,2,0
0,1,1,5,0,0,10,2,2,1,0
9,1,0,6,0,1,10,0,117,4,0
11,1,0,4,0,1,8,0,19,1,0
6,0,1,5,0,1,14,0,203,3,0
10,1,1,5,0,1,8,0,85,2,0
0,1,2,6,0,1,14,0,193,1,0
11,1,7,6,5,1,2,0,12,6,0
2,1,0,6,0,1,10,2,193,1,0
0,1,0,6,0,0,15,0,55,3,0
0,1,3,5,0,0,14,2,120,6,0
7,0,1,5,5,1,2,0,57,1,0
7,1,0,4,0,1,10,0,194,4,0
0,1,1,5,0,1,10,2,80,1,0
8,1,0,4,0,1,8,2,132,2,0
1,1,4,6,0,1,2,0,80,1,0
6,0,1,3,0,1,8,0,77,1,0
4,0,1,4,0,1,15,0,202,3,0
9,1,0,5,0,1,14,2,222,1,0
7,1,7,6,0,1,15,0,77,1,0
13,0,0,5,0,1,20,1,100,4,0
5,1,1,5,0,1,15,0,77,1,0
4,1,2,3,0,0,8,2,163,2,0
6,1,1,4,0,0,15,2,161,3,0
6,1,6,7,2,1,2,0,73,2,0
0,0,1,3,0,1,10,0,117,4,0
6,1,0,5,0,1,10,0,80,1,0
10,1,0,4,0,1,7,2,170,0,0
2,0,4,6,0,0,8,2,238,4,0
1,1,8,6,0,1,16,0,107,0,0
5,1,1,5,0,0,2,0,173,1,0
8,1,0,6,5,1,2,0,173,1,0
7,1,1,5,0,1,18,2,77,1,0
0,0,2,3,0,0,8,2,76,2,0
2,1,2,6,0,0,10,0,236,3,0
0,1,0,5,0,1,7,0,37,0,0
10,1,0,2,0,0,2,2,77,1,0
11,1,0,5,5,1,2,0,173,1,0
3,0,0,6,0,0,7,2,18,3,0
6,1,1,5,0,1,10,2,176,1,0
0,0,0,3,0,0,2,0,172,3,0
7,0,0,3,0,1,2,2,68,4,0
12,1,0,4,0,1,2,0,66,4,0
2,0,0,6,0,0,10,0,80,1,0
0,1,0,1,0,1,8,0,80,1,0
8,1,0,6,0,1,7,2,213,0,0
7,1,1,5,0,0,10,0,13,1,0
4,0,2,2,0,0,8,0,2,1,0
6,0,1,5,0,0,20,0,68,4,0
0,0,1,3,0,1,2,0,77,1,0
0,0,0,2,0,0,14,0,124,4,0
8,1,1,5,0,0,10,2,124,4,0
6,0,0,5,0,1,20,2,77,1,0
0,0,1,4,0,0,10,2,143,4,0
0,1,0,3,0,0,7,2,77,1,0
8,1,1,5,2,1,2,0,73,2,0
6,0,0,6,0,1,17,2,154,4,0
6,0,0,4,0,1,14,2,242,1,0
9,1,0,3,0,0,7,2,174,0,0
4,1,1,3,0,1,10,0,189,4,0
6,1,1,4,0,1,18,2,232,4,0
0,0,0,1,4,1,1,2,182,3,0
9,1,0,5,0,0,10,0,58,4,0
0,0,1,3,0,1,18,2,206,4,0
11,1,0,3,0,0,7,0,168,0,0
10,1,0,5,0,1,10,0,13,1,0
4,1,1,3,0,0,8,2,43,2,0
0,1,3,5,0,0,6,2,176,1,0
8,1,0,4,0,1,15,2,101,3,0
2,1,0,6,0,1,7,0,77,1,0
0,0,0,4,0,1,10,0,173,1,0
10,0,0,4,0,1,8,2,212,2,0
4,0,1,4,0,1,15,0,109,3,0
9,1,0,6,0,0,15,0,182,3,0
0,0,0,2,5,1,2,2,30,6,0
0,0,0,3,0,1,14,0,240,3,0
5,1,1,3,0,1,10,2,80,1,0
11,0,0,6,0,1,2,2,163,2,0
0,0,0,2,0,0,20,2,242,1,0
13,1,4,7,2,0,2,0,176,1,0
12,1,0,5,0,0,15,0,171,3,0
10,1,0,5,0,0,2,2,67,2,0
10,0,0,4,0,1,15,0,77,1,0
11,0,0,5,0,1,10,0,80,1,0
4,0,1,3,0,1,10,0,242,1,0
0,1,3,6,0,1,3,2,2,1,0
9,1,2,4,0,0,10,0,186,4,0
2,1,1,6,0,1,8,0,127,2,0
10,1,7,7,0,1,7,0,39,3,0
7,1,4,6,0,0,8,0,42,2,0
1,0,3,6,0,1,8,0,77,1,0
7,1,0,5,0,1,10,2,204,4,0
11,0,0,3,0,0,15,2,122,3,0
0,1,0,6,0,1,7,0,120,6,0
6,1,0,5,0,1,2,2,67,2,0
7,0,0,6,0,1,8,2,73,2,0
13,1,0,3,0,1,8,0,67,2,0
10,1,0,5,0,1,10,0,173,1,0
10,1,0,5,0,1,14,0,62,3,0
12,1,0,4,0,0,10,0,204,4,0
4,1,2,3,0,1,17,2,150,4,0
2,1,7,6,0,0,8,0,212,2,0
1,0,3,7,0,1,7,0,4,0,0
5,1,7,7,0,0,2,2,213,0,0
1,1,3,6,0,1,6,0,80,1,0
4,0,1,3,0,1,8,2,212,2,0
7,1,1,5,0,1,8,0,13,1,0
8,1,1,2,0,1,18,0,2,1,0
0,1,3,6,0,1,14,0,236,3,0
5,1,1,5,0,1,7,2,168,0,0
0,1,0,5,0,0,7,0,120,6,0
11,1,0,5,0,1,18,0,206,4,0
10,1,0,3,0,0,10,0,164,4,0
10,1,0,5,0,1,8,0,43,2,0
7,0,1,4,0,1,8,2,73,2,0
0,1,6,7,0,1,8,2,85,2,0
12,1,4,6,0,1,8,0,43,2,0
6,1,7,6,0,1,8,0,166,2,0
0,1,0,5,0,0,10,2,80,1,0
11,1,0,3,0,1,17,0,108,4,0
1,1,3,6,0,1,13,0,105,2,0
7,0,1,5,0,0,8,0,14,2,0
6,1,1,6,0,1,8,2,236,3,0
8,1,0,5,0,1,8,0,63,1,0
3,0,2,4,0,1,10,0,204,4,0
0,1,3,5,0,0,17,0,80,1,0
5,0,1,3,0,1,10,0,186,4,0
1,0,6,3,0,1,16,0,77,1,0
0,0,0,1,0,1,18,2,173,1,0
13,1,0,2,0,1,8,0,77,1,0
0,0,1,6,0,1,14,0,77,1,0
10,0,0,1,2,0,2,0,91,1,0
9,1,0,5,0,1,15,0,202,3,0
10,1,0,5,0,1,14,0,77,1,0
10,1,0,6,0,1,20,1,173,1,0
10,0,0,2,0,1,10,2,121,4,0
2,0,7,8,0,1,8,0,168,0,0
0,0,0,2,0,0,8,2,50,2,0
4,1,1,5,0,1,10,0,80,1,0
6,1,1,4,0,1,18,0,176,1,0
10,1,0,5,0,0,10,2,80,1,0
0,1,1,3,0,0,15,0,18,3,0
8,1,1,6,0,1,7,0,71,0,0
1,1,3,5,0,1,3,0,173,1,0
7,0,0,4,0,1,14,2,123,4,0
7,0,1,2,1,1,0,0,57,1,0
7,1,0,2,0,0,8,2,73,2,0
10,1,0,4,0,1,18,0,77,1,0
11,1,0,5,0,0,7,0,59,6,0
5,1,7,7,0,1,15,0,182,3,0
0,1,3,6,0,1,3,0,93,6,0
0,1,2,4,0,0,10,2,80,1,0
9,0,0,2,5,1,2,2,13,1,0
1,0,6,2,0,1,16,0,199,6,0
0,0,0,5,0,1,7,0,213,0,0
7,1,0,4,0,1,17,2,41,4,0
8,1,4,8,0,1,8,0,195,1,0
0,1,0,5,0,0,17,0,77,1,0
7,0,0,4,0,1,8,0,3,2,0
0,1,0,6,0,1,15,2,202,3,0
6,0,7,7,0,1,8,2,212,2,0
7,1,0,3,0,1,8,2,49,4,0
12,1,0,4,0,1,15,0,182,3,0
0,1,0,6,0,0,14,0,93,6,0
7,0,0,6,0,1,8,2,42,2,0
9,0,0,2,5,1,2,0,173,1,0
9,1,0,3,0,1,8,0,80,1,0
11,1,4,7,5,1,2,0,26,1,0
0,1,3,6,0,1,2,0,77,1,0
11,1,0,5,0,1,15,0,161,3,0
5,0,1,6,0,1,10,2,173,1,0
8,1,0,4,1,1,2,0,77,1,0
8,1,0,5,0,1,15,0,80,1,0
0,1,3,6,0,0,20,2,124,4,0
6,1,1,5,0,1,14,2,238,4,0
9,0,0,2,0,0,8,2,77,1,0
13,1,0,4,0,1,15,0,84,3,0
8,0,0,4,0,1,8,0,23,1,0
8,1,1,5,0,1,18,0,44,4,0
6,1,0,2,0,0,8,0,176,1,0
6,0,0,4,0,1,8,0,66,4,0
8,1,0,3,0,0,17,2,46,4,0
12,1,0,3,0,0,8,2,202,3,0
2,0,2,5,0,1,10,2,108,4,0
0,0,0,5,0,1,8,2,105,2,0
7,0,7,6,0,0,10,2,173,1,0
1,1,6,8,0,1,2,0,77,1,0
4,1,1,5,0,1,10,2,99,4,0
7,1,1,5,0,1,14,0,16,3,0
0,1,3,4,0,1,10,0,77,1,0
0,1,0,5,5,1,2,0,168,0,0
12,1,4,6,5,1,0,0,199,6,0
11,1,0,4,0,1,10,0,139,4,0
1,1,3,7,0,1,16,0,77,1,0
7,0,0,4,0,0,14,2,90,3,0
7,1,1,5,0,1,20,0,32,4,0
10,1,0,4,0,1,2,0,9,4,0
8,1,0,4,0,1,20,2,118,4,0
11,1,0,3,0,0,10,0,131,4,0
7,1,0,5,0,1,7,2,182,3,0
12,1,0,5,5,0,0,0,52,3,0
10,1,0,4,0,0,10,0,164,4,0
6,0,1,5,0,1,8,2,77,1,0
0,1,3,4,0,1,14,0,19,1,0
0,0,0,6,0,0,8,2,214,2,0
11,1,0,6,0,1,20,2,58,4,0
10,0,0,2,2,1,2,2,77,1,0
6,0,1,5,0,1,7,2,213,0,0
0,1,0,4,0,1,2,0,105,2,0
6,0,1,5,0,1,15,0,101,3,0
0,0,1,5,0,0,6,0,66,4,0
10,0,0,2,0,1,16,2,176,1,0
9,1,0,6,1,1,2,0,12,6,0
10,1,0,5,0,1,8,0,135,2,0
10,1,0,4,1,1,2,0,93,6,0
13,1,4,6,0,1,18,0,173,1,0
6,0,1,6,0,1,8,2,163,2,0
10,1,0,4,0,1,8,0,114,4,0
6,1,7,6,0,1,8,0,77,1,0
7,1,1,5,0,1,8,0,212,2,0
0,1,6,5,0,1,2,0,30,6,0
9,0,0,2,1,1,2,2,237,1,0
12,1,0,5,0,0,8,0,2,1,0
11,0,0,3,4,1,2,2,120,6,0
1,0,7,7,0,0,8,0,19,1,0
12,1,0,6,0,0,7,0,77,1,0
11,1,0,4,1,0,2,0,168,0,0
12,1,0,5,0,0,8,0,176,1,0
0,1,3,5,5,1,1,0,89,4,0
0,0,1,3,0,1,17,2,77,1,0
5,1,1,5,0,1,20,0,77,1,0
5,1,1,5,0,1,14,2,220,1,0
9,1,1,5,0,1,10,0,80,1,0
5,1,1,5,0,1,10,0,188,4,0
10,1,0,5,0,0,18,0,77,1,0
1,0,2,7,0,1,8,2,160,2,0
0,0,0,6,2,0,2,0,73,2,0
10,1,0,5,0,0,8,0,80,1,0
3,0,2,5,0,0,2,2,43,2,0
11,0,0,2,5,0,2,0,59,6,0
7,1,1,5,0,1,10,2,204,4,0
8,1,4,7,1,1,2,0,93,6,0
12,1,3,5,0,1,2,0,72,0,0
7,1,0,5,0,1,8,2,91,1,0
11,1,0,5,0,1,18,0,206,4,0
2,1,7,7,0,1,18,0,237,1,0
7,1,4,7,0,1,7,0,158,6,0
9,1,0,5,0,1,8,0,13,1,0
6,1,1,5,0,1,15,2,182,3,0
0,0,0,1,0,1,10,0,57,1,0
0,1,3,8,0,1,2,0,77,1,0
5,0,1,2,0,1,8,2,23,1,0
0,0,0,2,0,1,14,2,43,2,0
0,1,3,6,0,1,20,0,77,1,0
0,0,1,5,0,0,8,0,193,1,0
13,1,0,4,0,1,20,2,179,4,0
5,0,1,5,0,0,8,2,231,2,0
12,1,0,2,0,0,8,0,146,2,0
7,1,0,4,0,1,2,2,176,1,0
8,1,0,3,0,0,10,2,173,1,0
0,1,3,7,0,1,18,0,242,1,0
10,1,0,3,0,1,8,0,209,2,0
11,1,0,5,0,0,14,0,59,6,0
11,1,0,5,0,1,7,0,176,1,0
12,1,0,5,0,1,8,2,43,2,0
5,0,1,4,0,1,10,2,173,1,0
0,0,0,1,1,1,2,2,19,1,0
8,0,0,2,2,1,2,0,163,2,0
13,1,0,4,0,0,14,0,181,1,0
0,1,0,6,0,1,17,2,49,4,0
11,0,0,5,0,1,18,2,206,4,0
4,0,2,6,0,1,18,2,138,4,0
10,1,0,6,0,1,10,2,99,4,0
5,1,1,4,0,1,8,2,43,2,0
0,1,0,6,0,0,14,0,23,1,0
0,1,0,6,0,1,20,2,111,4,0
6,1,2,5,0,1,8,0,66,4,0
0,0,1,4,0,1,11,0,179,4,0
0,1,3,6,0,1,3,0,219,5,0
13,1,4,7,2,1,2,0,73,2,0
9,1,0,5,0,1,8,2,43,2,0
7,1,0,2,0,1,17,2,46,4,0
12,1,0,2,0,1,8,0,169,2,0
9,1,0,2,1,1,2,2,77,1,0
12,1,4,7,0,1,14,0,77,1,0
0,1,0,5,0,1,8,0,57,1,0
6,0,4,8,0,0,20,0,193,1,0
9,1,0,6,0,1,7,0,229,6,0
10,1,0,4,0,0,18,2,173,1,0
6,0,4,7,0,1,15,2,80,1,0
12,0,6,7,0,1,8,2,146,2,0
11,0,0,4,0,1,8,2,73,2,0
9,1,0,5,0,0,18,0,138,4,0
11,1,0,3,0,1,8,0,105,2,0
6,1,1,6,0,0,15,2,94,3,0
5,1,1,5,0,1,8,0,176,1,0
11,1,0,4,2,1,2,2,34,2,0
7,0,1,5,0,0,8,2,105,2,0
11,1,0,4,0,1,14,0,77,1,0
5,0,1,2,0,1,8,0,216,2,0
6,0,1,5,0,1,18,0,206,4,0
10,0,0,5,0,1,7,0,168,0,0
0,0,0,4,0,1,10,2,117,4,0
0,1,3,8,0,1,2,0,173,1,0
0,0,1,5,0,1,18,2,57,1,0
13,0,0,3,5,0,2,0,19,1,0
2,0,1,6,0,1,8,0,104,2,0
7,0,0,2,0,1,14,0,22,3,0
9,0,4,7,0,0,10,0,242,1,0
12,0,4,6,0,1,20,0,242,1,0
11,0,0,5,5,1,1,0,41,4,0
7,1,1,6,0,1,2,0,12,6,0
2,0,0,6,0,1,15,0,171,3,0
0,1,0,5,0,1,10,0,173,1,0
